NAME	InducerComp_10x_RF_AT_-IFI
VAR	annotator	inducer	ontology	classifier
OUT	1	0	0.5450	0.4550
OUT	0	1	0.4554	0.5446
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	1	0.4554	0.5446
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0862	0.9138
OUT	1	0	0.5450	0.4550
OUT	0	0	0.9524	0.0476
OUT	1	1	0.1140	0.8860
OUT	0	1	0.0000	1.0000
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	1	0.4554	0.5446
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.7450	0.2550
OUT	1	0	0.5450	0.4550
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	1	0.0353	0.9647
OUT	0	1	0.4554	0.5446
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.9963	0.0038
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	1	0.4554	0.5446
OUT	1	1	0.2050	0.7950
OUT	1	1	0.0862	0.9138
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	0	0.5450	0.4550
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5450	0.4550
OUT	0	1	0.2900	0.7100
OUT	1	1	0.3758	0.6242
OUT	0	0	0.8563	0.1437
OUT	0	1	0.4554	0.5446
OUT	0	0	0.5450	0.4550
OUT	0	0	0.5450	0.4550
OUT	1	1	0.4554	0.5446
RES
OUT	0	0	0.5459	0.4541
OUT	0	1	0.3573	0.6427
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	1	0.2300	0.7700
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	1	0.1700	0.8300
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	1	0.1750	0.8250
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5459	0.4541
OUT	0	1	0.4490	0.5510
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	1	0.3573	0.6427
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	1	0.0781	0.9219
OUT	0	0	0.5459	0.4541
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.9943	0.0057
OUT	1	0	0.5459	0.4541
OUT	1	1	0.0050	0.9950
OUT	1	1	0.3573	0.6427
OUT	0	0	0.5459	0.4541
OUT	1	1	0.3472	0.6528
OUT	1	1	0.4490	0.5510
OUT	1	1	0.1900	0.8100
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.9739	0.0261
OUT	1	1	0.3472	0.6528
OUT	1	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	1	0.4814	0.5186
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3000	0.7000
OUT	1	0	0.5459	0.4541
OUT	0	1	0.0000	1.0000
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	1	0.4490	0.5510
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.9739	0.0261
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7000	0.3000
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	1	0	0.8388	0.1612
OUT	1	0	0.5459	0.4541
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0038	0.9963
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
OUT	1	0	0.5459	0.4541
OUT	0	0	0.5459	0.4541
RES
OUT	1	0	0.5471	0.4529
OUT	1	0	0.8404	0.1596
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	1	0.4854	0.5146
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.0800	0.9200
OUT	1	0	0.5471	0.4529
OUT	1	1	0.4376	0.5624
OUT	1	1	0.4169	0.5831
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	1	0.4376	0.5624
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.4169	0.5831
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	1	0.2300	0.7700
OUT	0	0	0.5471	0.4529
OUT	0	0	0.9917	0.0083
OUT	0	0	0.5471	0.4529
OUT	0	0	0.9917	0.0083
OUT	1	0	0.5471	0.4529
OUT	0	1	0.3913	0.6087
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.7728	0.2272
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.8450	0.1550
OUT	0	1	0.1814	0.8186
OUT	0	1	0.4376	0.5624
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.4376	0.5624
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	1	0.4710	0.5290
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.4169	0.5831
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5972	0.4028
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.0178	0.9822
OUT	1	0	0.5471	0.4529
OUT	1	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	1	1	0.0840	0.9160
OUT	0	0	0.5471	0.4529
OUT	0	0	0.5471	0.4529
OUT	0	0	0.9300	0.0700
OUT	1	0	0.5471	0.4529
OUT	1	1	0.0000	1.0000
RES
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	1	0.4658	0.5342
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	1	0.3000	0.7000
OUT	1	0	0.5524	0.4476
OUT	1	1	0.4658	0.5342
OUT	1	1	0.4843	0.5157
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.9450	0.0550
OUT	0	0	0.5524	0.4476
OUT	1	1	0.4658	0.5342
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	1	0.4658	0.5342
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5524	0.4476
OUT	0	0	0.9500	0.0500
OUT	0	0	0.9333	0.0667
OUT	0	0	0.5524	0.4476
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4658	0.5342
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.9481	0.0519
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	1	0.3528	0.6472
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	1	0.3528	0.6472
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	1	0.3528	0.6472
OUT	0	0	0.5524	0.4476
OUT	1	1	0.4658	0.5342
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	1	0.1141	0.8859
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	1	0.0000	1.0000
OUT	1	0	0.7700	0.2300
OUT	1	0	0.5524	0.4476
OUT	0	1	0.3045	0.6955
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	1	0.0000	1.0000
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	1	0	0.5524	0.4476
OUT	0	1	0.4658	0.5342
OUT	1	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
OUT	0	0	0.5524	0.4476
RES
OUT	1	1	0.0968	0.9032
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5571	0.4429
OUT	1	1	0.2154	0.7846
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	1	0.0312	0.9688
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.0350	0.9650
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.7755	0.2245
OUT	1	1	0.0968	0.9032
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.9604	0.0396
OUT	1	0	0.5439	0.4561
OUT	1	1	0.4340	0.5660
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	1	0.4340	0.5660
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.0838	0.9162
OUT	1	0	0.5439	0.4561
OUT	0	1	0.4340	0.5660
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.4340	0.5660
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0838	0.9162
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.4340	0.5660
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	1	0.4340	0.5660
OUT	1	0	0.5439	0.4561
OUT	0	1	0.3343	0.6657
OUT	1	1	0.3343	0.6657
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	1	0.0340	0.9660
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5051	0.4949
OUT	0	1	0.1300	0.8700
OUT	0	1	0.4800	0.5200
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.1900	0.8100
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.9983	0.0017
OUT	1	1	0.0968	0.9032
OUT	0	0	0.5439	0.4561
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	1	0.4340	0.5660
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	1	0	0.5439	0.4561
OUT	0	0	0.5439	0.4561
RES
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.3610	0.6390
OUT	0	0	0.5365	0.4635
OUT	1	1	0.0330	0.9670
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.1000	0.9000
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.0350	0.9650
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	1	0.4318	0.5682
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	1	0.0794	0.9206
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	1	0.1000	0.9000
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.9733	0.0268
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.0099	0.9901
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.4608	0.5392
OUT	0	0	0.5365	0.4635
OUT	0	1	0.3423	0.6577
OUT	1	1	0.3423	0.6577
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.9127	0.0873
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5600	0.4400
OUT	1	1	0.1000	0.9000
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	1.0000	0.0000
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	1	1	0.4608	0.5392
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.9687	0.0313
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	0	0	0.5365	0.4635
OUT	1	0	0.5365	0.4635
RES
OUT	0	1	0.3653	0.6347
OUT	1	1	0.0004	0.9996
OUT	1	1	0.3172	0.6828
OUT	0	0	0.5565	0.4435
OUT	0	1	0.3653	0.6347
OUT	0	0	0.5565	0.4435
OUT	0	1	0.3653	0.6347
OUT	1	1	0.1025	0.8975
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	1.0000	0.0000
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	1	0.3172	0.6828
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	1.0000	0.0000
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	1	0.1025	0.8975
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	1	0.1025	0.8975
OUT	1	1	0.0004	0.9996
OUT	0	0	0.5565	0.4435
OUT	0	0	0.7250	0.2750
OUT	0	1	0.3653	0.6347
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	1	0.0829	0.9171
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	1	0.3653	0.6347
OUT	0	0	0.5565	0.4435
OUT	1	1	0.3653	0.6347
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	1	0.3172	0.6828
OUT	1	1	0.4307	0.5693
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.7950	0.2050
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	1	0.3653	0.6347
OUT	1	0	0.5565	0.4435
OUT	0	1	0.3653	0.6347
OUT	1	0	0.9000	0.1000
OUT	0	0	0.8800	0.1200
OUT	1	0	0.5565	0.4435
OUT	0	1	0.0766	0.9234
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	1	0.4693	0.5307
OUT	1	1	0.0247	0.9753
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	1	0.1025	0.8975
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	1	0.3172	0.6828
OUT	1	1	0.4682	0.5318
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	0	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	0	0.5565	0.4435
OUT	1	1	0.2794	0.7206
RES
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	1	0.0985	0.9015
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	1	1	0.0985	0.9015
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	1	0.0063	0.9938
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	1	0.4397	0.5603
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5190	0.4810
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5190	0.4810
OUT	0	0	0.5343	0.4657
OUT	0	1	0.4397	0.5603
OUT	1	1	0.4050	0.5950
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	0	0	0.5343	0.4657
OUT	1	0	0.5343	0.4657
OUT	0	1	0.4397	0.5603
OUT	1	0	0.7278	0.2722
OUT	0	0	0.5343	0.4657
